"Event ID","Title","Description","Start Date","End Date","Start Time","End Time","Setup","Teardown","Location","Library Branch","Event Organizer","Presenter","Audiences","Categories","Publishing Status","Internal Tags","Event Note","Registration Required","In-Person Seats","Online Seats","Confirmed Registrations","Waiting-List Registrations","Cancelled Registrations","Anticipated Attendance","Actual Attendance (In Person)","Actual Attendance (Online)","Confirmed Attendance","Event URL"
"12754740","One-on-One Tech Help","

Basic one-on-one technology help with a library staff member. 30-minute session to assist with androids, iPhones, tablets, laptops, and library e-book and audiobook resources.

NOTE: We cannot repair devices and cannot fill out forms for patrons.

","2024-10-04","2024-10-04","10:30","11:00","","","Library Grounds","Rocky Bluff Branch Library","Kaitlynn Bosley","","All Ages","Technology > One-on-One Help ","Published","Free","","Yes","1","0","0","0","0","0","1","","0","https://manateelibrary.libcal.com/event/12754740"
"13176249","2024 Alliance Gives Back @ LWR Library","In partnership with the Lakewood Ranch Business Alliance, the Lakewood Ranch Library, as part of the Community & Veteran's Services Department, will be hosting a letter and card writing campaign to support the Southwest Florida Honor Flight on October 15th, 2024. 

Please join us and the LWR Business Alliance in honoring the 95 veterans who will be on the October 15th Honor Flight from Punta Gorda to Washington DC for Mission XXI where they will be welcomed and honored at their respective memorials. The Workshop will be open to the community from 11:00am-1:00pm each day from October 3rd-5th to write a letter, a card and/or draw a picture to be sent with Honor Flight to our veterans. 

For more information about the LWR Business Alliance's, Annual Alliance Gives Back Volunteer Days please see their website.

For additional information about SWFL Honor Flight please click here to see their website. ","2024-10-04","2024-10-04","11:00","13:00","","","The Workshop (#118)","Lakewood Ranch Library","Tiffany Mautino","","All Ages","Human Interest, Special Event","Published","Free","","No","0","0","0","0","0","100","10","","0","https://manateelibrary.libcal.com/event/13176249"
"11941672","Line Dancing--Advanced","Join instructor Jean Marcley for a fun-filled hour of line dancing! If you've been line dancing for a while, this class is for YOU! The practice of line dancing is great for your overall health and well-being.


	Learn new dance moves
	Improve balance
	Boost memory
	Get your heart pumping
	Get social

","2024-10-04","2024-10-04","11:00","11:50","","","Auditorium","Central Library","Jyna Johnson","Jean Marcley","Adults (18+)","Art Instruction > Dance, Health/Fitness/Wellness","Published","County-funded","","Yes","15","0","12","0","0","0","10","","0","https://manateelibrary.libcal.com/event/11941672"
"12725077","CANCELED: Mahjong for Experienced Players","Mahjong Club for experienced players. This program is intended for those who already know how to play. ","2024-10-04","2024-10-04","11:30","13:30","","","Meeting Room","Island Branch Library","Aaron Drake","","Adults (18+)","Fun & Games","Published","Free","","No","0","0","0","0","0","0","0","","0","https://manateelibrary.libcal.com/event/12725077"
"12762320","Chess Club","Come play with friends and friends-to-be every Friday!

 ","2024-10-04","2024-10-04","12:00","16:00","","","Meeting Room","South Manatee Branch Library","David Breakfield, South Manatee Library Supervisor","","All Ages","Fun & Games","Published","Free","","No","0","0","0","0","0","0","3","","0","https://manateelibrary.libcal.com/event/12762320"
"12467143","40 Carrots Partners in Play - Lakewood Ranch","Drop in to enjoy a special uninterrupted playtime with your child in our FREE Partners in Play® (PIP) groups. Meet our friendly Parenting Educators and discover how play and learning go hand-in-hand. First come, first serve. Limit of 12 families.","2024-10-04","2024-10-04","12:15","13:15","","","Story Time Room (#131)","Lakewood Ranch Library","Elise Montes","","Babies (0-18 months), Preschool (3-5 years), Toddlers (18 months-3 years)","Education, Fun & Games, Literacy","Published","Free","","No","0","0","0","0","0","0","24","","0","https://manateelibrary.libcal.com/event/12467143"
"12467324","40 Carrots Partners in Play - Rocky Bluff Branch","Drop in to enjoy a special uninterrupted playtime with your child in our FREE Partners in Play® (PIP) groups. Meet our friendly Parenting Educators and discover how play and learning go hand-in-hand. First come, first serve. Limit of 12 families.","2024-10-04","2024-10-04","12:30","13:30","","","Meeting Room","Rocky Bluff Branch Library","Jenn L-Manatee","","Babies (0-18 months)","Education, Fun & Games, Literacy","Published","Free","","No","0","0","0","0","0","0","12","","0","https://manateelibrary.libcal.com/event/12467324"
"12780603","Musical Motion","Musical Motion is a fun parent-child learn & play class that encourages bonding while developing early learning and literacy skills in children. Sessions focus on creative activities that enhance brain development and build preschoolers' social skills, language skills, motor skills, and more. ","2024-10-04","2024-10-04","13:00","14:00","","","Auditorium","Palmetto Branch Library","Tiffany Grimm","","Babies (0-18 months), Preschool (3-5 years), Toddlers (18 months-3 years)","Education","Published","County-funded","","No","0","0","0","0","0","0","15","","0","https://manateelibrary.libcal.com/event/12780603"
"13002445","Drawing Friday for Adults","Join like minded individuals who want to better their drawing skills or just relax with a new hobby. This program is meant to be relaxing and fun, bringing your own supplies is welcomed but not required.","2024-10-04","2024-10-04","14:00","15:00","","","Area 52","Central Library","Lindsay Gillis","","Adults (18+)","Art Instruction > Painting, Drawing","Published","Free","","Yes","12","0","7","0","1","0","6","","0","https://manateelibrary.libcal.com/event/13002445"
"13084501","Intro to Cricut Certification Class","For DIY enthusiasts who want to begin creating crafts that are both professional-quality and easy to make, the Cricut is the greatest tool to achieve your goal. In this beginner's course, you'll discover the basics behind the materials, tools, and resources you'll need to get started. (Participants must be at least 13 years old and sign a Workshop Waiver, acknowledging user and safety guidelines. This course is a prerequisite to attending Cricut Open Hours at a later date, even if you have previous experience using a Cricut.) 

Presented by Steve Aldrich","2024-10-04","2024-10-04","14:00","15:30","13:45","15:45","The Workshop (#118)","Lakewood Ranch Library","Sabrina Hornyak - Manatee County Public Library System","Steve Aldrich","Adults (18+), Teens (13-18 years)","Crafts, Makerspace","Published","","","Yes","8","0","8","2","5","8","7","","0","https://manateelibrary.libcal.com/event/13084501"
"13007387","Learn Latin Dancing","Learn Latin dances like the Merengue to celebrate Hispanic heritage month!","2024-10-04","2024-10-04","15:00","16:00","","","Meeting Room","Rocky Bluff Branch Library","Jessica Franklin- Manatee County Public Library System","Arthur Murray's School of Dance, Sarasota","Adults (18+)","Art Instruction > Dance","Published","Friends-funded","","Yes","20","0","15","0","2","0","13","","0","https://manateelibrary.libcal.com/event/13007387"
"12754903","One-on-One Tech Help (English)","Sign up online or call 941-727-6079 to schedule a half hour session with staff. We can give instruction on using library downloads and databases and also offer basic instruction on laptops, tablets and smart-phones.

NOTE: We cannot repair devices and cannot fill out forms for patrons.","2024-10-04","2024-10-04","15:00","15:30","","","","Braden River Branch Library","Susan Hustwit","","Adults (18+)","Technology > One-on-One Help ","Published","Free","","Yes","1","0","1","0","1","0","2","","0","https://manateelibrary.libcal.com/event/12754903"
"12802438","Tech Class: Typing Instruction & Practice","A weekly hands-on informative practice series designed to boost typing form, speed, and confidence.  Bring along your laptop and be ready for hands on practice. A few devices are available to borrow for those with desktop computers. Please email Kaitlynn to check for device availability and reservation: Kaitlynn.bosley@mymanatee.org

October 18 & 25 classes will be held in the public computer area","2024-10-04","2024-10-04","15:30","17:00","15:15","17:15","","Rocky Bluff Branch Library","Kaitlynn Bosley","","Adults (18+), Teens (13-18 years)","Technology","Published","Free","","Yes","20","0","4","0","0","0","6","","0","https://manateelibrary.libcal.com/event/12802438"
"12762019","Beginning Line Dancing","Join dance Instructor Chako Isgro for a fun-filled ninety minutes of beginning line dancing! The practice of line dancing is great for your overall health and well-being. ","2024-10-04","2024-10-04","16:00","17:00","","","Meeting Room","South Manatee Branch Library","David Breakfield, South Manatee Library Supervisor","Chako Isgro","Adults (18+)","Health/Fitness/Wellness","Published","Friends-funded","","Yes","20","0","19","0","0","0","16","","0","https://manateelibrary.libcal.com/event/12762019"
"12958465","Rooftop Yoga","Join us on the roof for weekly rooftop yoga! This is a donation-based group class designed to inspire and invigorate one and all. Beginners are welcome as are seasoned Yogi’s. This is an instructor led vinyasa that focuses on balancing effort and ease through breath work and postures to promote strength and clarity. Please bring a yoga mat!
","2024-10-05","2024-10-05","09:30","10:30","","","Rooftop","Lakewood Ranch Library","Tiffany Mautino","Isaiah","Adults (18+)","Health/Fitness/Wellness","Published","Free","","Yes","45","0","24","0","2","0","23","","0","https://manateelibrary.libcal.com/event/12958465"
"12840567","Curiosity Club: Birding Basics","Kids, come learn about the joys of birdwatching from Manatee Audubon Society. Each week our instructor will teach us about birds from different habitats around the county.

This is a series of 3 classes culminating in a field trip to the Felts Audubon Preserve, so please only sign up if you can attend all 4 events. This program is designed for school-ages children and their families.

Note: The instructor asks that you wear sneakers with socks to avoid fire ants, and bring or use bug spray.","2024-10-05","2024-10-05","10:00","11:30","","","Offsite Location","Rocky Bluff Branch Library","Jenn L-Manatee","Tony Ford from Manatee Audubon Society","Children (4-7 years), Tweens (8-12 years), Teens (13-18 years), Families","Education, Science/Nature/Environment","Published","Free","","Yes","30","0","17","0","4","0","7","","0","https://manateelibrary.libcal.com/event/12840567"
"12724911","Family Matinee Movie","Spend your Saturday morning relaxing in front of the big screen! Come grab a seat at and some snacks! Movie starts at 10:00am! No registration required! All movies subject to change.

Movie: Turning Red","2024-10-05","2024-10-05","10:00","12:00","","","Auditorium","Palmetto Branch Library","Tiffany Grimm","","All Ages","Film","Published","County-funded, Friends-funded","","No","0","0","0","0","0","0","2","","0","https://manateelibrary.libcal.com/event/12724911"
"11887501","Knitting and Crochet Club","Come join us for our knitting and crochet club. All levels are welcome!","2024-10-05","2024-10-05","10:00","12:00","","","Meeting Room","South Manatee Branch Library","David Breakfield, South Manatee Library Supervisor","","All Ages","Art Instruction","Published","","","No","0","0","0","0","0","0","5","","0","https://manateelibrary.libcal.com/event/11887501"
"12921627","Lego Monster Challenge","Join us for a friendly Lego challenge at the library. Kids will form teams and build monsters out of Legos using special challenge cards. Earn points for adding silly monster features and win yummy candy! This program is designed for kids ages 7-12.","2024-10-05","2024-10-05","10:00","11:00","","","Meeting Room","Rocky Bluff Branch Library","Jenn L-Manatee","","Tweens (8-12 years)","Crafts, Technology > STEM","Published","Free","","Yes","25","0","9","0","5","0","27","","0","https://manateelibrary.libcal.com/event/12921627"
"10476455","Pins & Needles Neighbor Sewing Group","Join the Sarasota Gulf Chapter of the American Sewing Guild for a monthly sewing club. Each month, a Guild member will demonstrate a project which everyone will then work on together.","2024-10-05","2024-10-05","10:00","15:30","","","Auditorium","Central Library","Chelsea B. - Manatee County Public Library","Sarasota American Sewing Guild","Adults (18+)","Crafts","Published","","","Yes","10","0","4","0","1","0","","","0","https://manateelibrary.libcal.com/event/10476455"
"13131069","Scratch Coding Workshop (Ages 7-10)","This class does not require any prior coding experience. Students, 7-10, will be introduced to the Scratch platform and its features. They will learn core engineering concepts such as loops, variables, and conditional logic, which are essential to programming. These concepts will be taught in a fun and engaging way that is designed to encourage curiosity and exploration. By the end of the workshop, attendees will have built their own video game using Scratch. Examples of games that kids may create include a Flappy Bird clone, a coin collector, or a maze-style game. 

FUNDED BY THE FRIENDS OF THE CENTRAL LIBRARY","2024-10-05","2024-10-05","10:00","11:00","","","Area 52","Central Library","Jyna Johnson","Coder School of Sarasota","Tweens (8-12 years)","Sponsored by the Friends of the Library, Technology","Published","Friends-funded","","Yes","10","0","6","0","2","0","4","","0","https://manateelibrary.libcal.com/event/13131069"
"13176250","2024 Alliance Gives Back @ LWR Library","In partnership with the Lakewood Ranch Business Alliance, the Lakewood Ranch Library, as part of the Community & Veteran's Services Department, will be hosting a letter and card writing campaign to support the Southwest Florida Honor Flight on October 15th, 2024. 

Please join us and the LWR Business Alliance in honoring the 95 veterans who will be on the October 15th Honor Flight from Punta Gorda to Washington DC for Mission XXI where they will be welcomed and honored at their respective memorials. The Workshop will be open to the community from 11:00am-1:00pm each day from October 3rd-5th to write a letter, a card and/or draw a picture to be sent with Honor Flight to our veterans. 

For more information about the LWR Business Alliance's, Annual Alliance Gives Back Volunteer Days please see their website.

For additional information about SWFL Honor Flight please click here to see their website. ","2024-10-05","2024-10-05","11:00","13:00","","","The Workshop (#118)","Lakewood Ranch Library","Tiffany Mautino","","All Ages","Human Interest, Special Event","Published","Free","","No","0","0","0","0","0","100","10","","0","https://manateelibrary.libcal.com/event/13176250"
"12769930","Lego Day","Family interactive play with Legos, puzzles, and educational toys.                                                  ","2024-10-05","2024-10-05","11:00","12:30","","","Meeting Room 102","Braden River Branch Library","Chris Culp","","All Ages, Families","Education, Technology","Published","Free","","No","0","0","0","0","0","0","10","","0","https://manateelibrary.libcal.com/event/12769930"
"12766763","Science and Minecraft Crew","Explore the amazing world of science and share your love of Minecraft! From 3D printing to circuitry and creative Minecraft builds.","2024-10-05","2024-10-05","14:00","15:00","","","Meeting Room","South Manatee Branch Library","Chelsea B. - Manatee County Public Library","","Tweens (8-12 years)","Science/Nature/Environment, Technology","Published","Free","","No","0","0","0","0","0","0","15","","0","https://manateelibrary.libcal.com/event/12766763"
"12784769","¡Juguemos Lotería! Let’s play Lotería! (Bilingüe / Bilingual)","Únase a nosotros para celebrar el Mes de la Herencia Hispana con Lotería. Los juegos se jugarán tanto en español como en inglés, ¡así que todos pueden unirse para tener la oportunidad de ganar algunos premios!



Join us as we celebrate Hispanic Heritage Month with Lotería, a traditional game of chance similar to bingo enjoyed by many in Latin-American countries. Games will be played in both Spanish and English, so everyone is welcome to join for a chance to win some prizes!","2024-10-05","2024-10-05","15:00","17:00","","","Auditorium","Palmetto Branch Library","Selena Palacios","","All Ages, Families","Culture, En Espanol, Fun & Games","Published","Friends-funded","","No","0","0","0","0","0","0","12","","0","https://manateelibrary.libcal.com/event/12784769"
"12813756","Anime Club","Join us for a social event celebrating the cultures, and challenges represented in Anime and Manga series. Each week will feature a different Anime to watch with crafts, snacks and friendships to be enjoyed.","2024-10-05","2024-10-05","15:00","17:00","","","Meeting Room","Rocky Bluff Branch Library","Kaitlynn Bosley","","Tweens (8-12 years), Teens (13-18 years)","Arts & Entertainment, Culture","Published","Friends-funded","","No","0","0","0","0","0","0","17","","0","https://manateelibrary.libcal.com/event/12813756"
"12688079","Tai Chi","Tai Chi was originally developed as a martial art in the 13th century. It is a gentle non-impact exercise. Besides to improve your balance and lower your risk of falls,  it also enhances your body awareness, coordination, strength, and flexibility. This class is for beginners and no previous experience needed. This class is closed to new attendees. 
","2024-10-07","2024-10-07","09:30","10:30","","","Meeting Room","Rocky Bluff Branch Library","Hal Harmon- Manatee County Public Library System","June Angelini","Adults (18+)","Health/Fitness/Wellness, Sponsored by the Friends of the Library","Published","","","Yes","20","0","20","8","8","0","","","0","https://manateelibrary.libcal.com/event/12688079"
"12792212","Baby Storytime","Join us for interactive story-times with age-appropriate themes and activities.","2024-10-07","2024-10-07","10:00","11:00","","","Children's Room","Central Library","Renee S.-Manatee County Public Library","","Babies (0-18 months)","Literacy > Book Clubs & Author Talks","Published","Free","","No","0","0","0","0","0","0","","","0","https://manateelibrary.libcal.com/event/12792212"
"12723497","Baby Storytime","Join us for songs, rhymes, and stories for babies ages 0-18 Months. We will also have optional play time after to connect with other new parents and caregivers!

Please note: Our Storytime Room has a capacity limit of 40 people. When you enter the Kids Space, please see the library staff member at the desk to pick up a number (#1-40) to secure your spots for this event. 
","2024-10-07","2024-10-07","10:00","10:45","","","Story Time Room (#131)","Lakewood Ranch Library","Elise Montes","","Babies (0-18 months)","Literacy > Storytimes","Published","Free","","No","0","0","0","0","0","0","19","","0","https://manateelibrary.libcal.com/event/12723497"
"12849576","CANCELED Basic Spanish Class","CANCELED 

Join instructor Ginett Luby for an introduction to the Spanish language in this weekly series. This class is limited to 10 participants.","2024-10-07","2024-10-07","10:00","11:00","","","Auditorium","Palmetto Branch Library","Tiffany Grimm","Ginett Luby","Adults (18+)","Language Learning","Published","Friends-funded","","Yes","10","0","7","0","3","0","","","0","https://manateelibrary.libcal.com/event/12849576"
"12737502","Meditation with Isha Foundation","

In this one-hour session you will learn Isha Kriya, a simple 12-18 minute practice, to help you to become meditative effortlessly.  

Attain health, clarity, and joy! Isha Kriya does not require previous experience with meditation and can be done sitting in a chair.


","2024-10-07","2024-10-07","10:00","11:00","","","Meeting Room 205 (West Wing)","Braden River Branch Library","Cathy L. - Manatee County Public Library","","Adults (18+)","Health/Fitness/Wellness","Published","Free","","Yes","20","0","2","0","3","0","1","","0","https://manateelibrary.libcal.com/event/12737502"
"12762813","Tai Chi/Qigong Class","Participants will be led through a variety of Tai Chi and Qigong movements for physical and mental health. For intermediate and advanced participants only.
","2024-10-07","2024-10-07","10:00","11:00","","","Meeting Room","South Manatee Branch Library","David Breakfield, South Manatee Library Supervisor","Tom Gartside","Adults (18+)","Health/Fitness/Wellness","Published","Friends-funded","","Yes","20","0","18","0","3","0","7","","0","https://manateelibrary.libcal.com/event/12762813"
"12770293","Soar in 4","Soar in 4 is Manatee County’s monthly movement to ensure all early learners and their families have the opportunities and support they need for success in preschool, school and beyond. Soar in 4 is a collaborative effort to ensure all children are reading on grade level by the end of third grade with reading and activities.


Join Soar and 4 representatives in the library for some fun songs, books, and information.
 ","2024-10-07","2024-10-07","10:30","11:30","","","Meeting Room 102","Braden River Branch Library","Chris Culp","","Preschool (3-5 years), Children (4-7 years)","Education, Literacy","Published","Free","","No","0","0","0","0","0","0","16","","0","https://manateelibrary.libcal.com/event/12770293"
"12723513","Preschool Storytime","Join us for songs, rhymes, and stories for children ages 3-5.  

Please note: Our Storytime Room has a capacity limit of 40 people. When you enter the Kids Space, please see the library staff member at the desk to pick up a number (#1-40) to secure your spots for this event. ","2024-10-07","2024-10-07","11:00","11:45","","","Story Time Room (#131)","Lakewood Ranch Library","Elise Montes","Elise Montes","Preschool (3-5 years)","Literacy > Storytimes","Published","Free","","No","0","0","0","0","0","40","12","","0","https://manateelibrary.libcal.com/event/12723513"
"12744886","CANCELED Rocky Bluff Bridge Club","Join us at Rocky Bluff Library for weekly Bridge games. Bridge, known as the ultimate trick-taking card game, is played in groups of 4 and is always a fun time. All skill levels are welcome!","2024-10-07","2024-10-07","11:30","14:30","","","Meeting Room","Rocky Bluff Branch Library","Jessica Franklin- Manatee County Public Library System","","Adults (18+)","Fun & Games","Published","Free","","No","0","0","0","0","0","0","","","0","https://manateelibrary.libcal.com/event/12744886"
"12930993","Musical Motion","Presented by Parenting Matters

Musical Motion is a fun parent-child learn & play class that encourages bonding while developing early learning and literacy skills in children. Sessions focus on creative activities that enhance brain development and build preschoolers’ social skills, language skills,  motor skills, and more. In English and Spanish.

For ages 0-5!","2024-10-07","2024-10-07","12:30","13:30","","","Auditorium","Central Library","Renee S.-Manatee County Public Library","","Babies (0-18 months), Preschool (3-5 years), Families","Education, Literacy","Published","Foundation-funded","","No","0","0","0","0","0","0","","","0","https://manateelibrary.libcal.com/event/12930993"
"13173332","Live Poets Society","Join us to celebrate, read, and share poetry from past and present.","2024-10-07","2024-10-07","13:00","14:30","","","Meeting Room","South Manatee Branch Library","David Breakfield, South Manatee Library Supervisor","","Adults (18+)","Creative Writing","Published","Free","","No","0","0","0","0","0","0","0","","0","https://manateelibrary.libcal.com/event/13173332"
"12621923","Introductory Crochet Class Series","A series of classes to teach absolute beginners the foundations of crochet. Over this six-part series, we will learn the basics of crochet and how you can create one-of-a-kind gifts, clothing, and toys. Crochet hooks and yarn will be provided during the first class, though bringing one's own supplies is accepted and encouraged.","2024-10-07","2024-10-07","15:30","17:00","","","Meeting Room","South Manatee Branch Library","Natalie Massaro-Koon","","Adults (18+), Tweens (8-12 years), Teens (13-18 years)","Crafts, Sponsored by the Friends of the Library","Published","Friends-funded","","Yes","8","0","8","4","8","0","","","0","https://manateelibrary.libcal.com/event/12621923"
"12737540","CANCELED Bingo","Play bingo, have fun, win books!","2024-10-07","2024-10-07","18:00","19:00","","","Meeting Room 102","Braden River Branch Library","Susan Hustwit","","Adults (18+)","Fun & Games","Published","Free","","No","0","0","4","0","2","0","","","0","https://manateelibrary.libcal.com/event/12737540"
"12930529","CANCELED Drawing for Adults","Join teaching artist, Karalee Hammes, for a four-week course on drawing for adults!  When you sign up for the first class, you will be registered for all four!

 

Class 1 – Learning Perspective – Learn about perspective in drawing

Class 2 – Composition – Understanding how to compose a drawing for the best effect.

Class 3 – Gesture Drawing – A fun class using multiple models 

Class 4 – Drawing From the Heart – Learning to use inspiration and freehand drawing what you’re “thinking”.

 

All materials provided!","2024-10-07","2024-10-07","18:00","19:30","","","Area 52","Central Library","Jyna Johnson","","Adults (18+)","Art Instruction > Painting, Drawing","Published","Friends-funded","","Yes","10","0","9","0","2","0","","","0","https://manateelibrary.libcal.com/event/12930529"
"12193894","CANCELED English as a Second Language (ESL) Classes (REGISTRATION LINK PROVIDED)","English tutoring and conversational classes. Presented by the Manatee Literacy Council. Clases de tutorial y conversacion gratutas para adultos. Audience: 18+

Limited to 15 people.

Please register using this link: https://secure.lglforms.com/form_engine/s/xugw38WAzbDqxk9JXFTv8Q



","2024-10-07","2024-10-07","18:00","19:30","","","Meeting Room","Rocky Bluff Branch Library","Jessica Franklin- Manatee County Public Library System","Manatee Literacy Council","Adults (18+)","Language Learning","Published","Foundation-funded","","No","0","0","0","0","0","0","","","0","https://manateelibrary.libcal.com/event/12193894"
"13056863","CANCELED: Jazzercise on the Rooftop!","Due to the weather and incoming hurricane, we are taking the proper precautions and canceling Jazzercise on the rooftop. Thank you for your understanding and stay safe.

What IS Jazzercise? We're a fun, effective full body workout set to the best music! We're heart pumping cardio, muscle sculpting & mood boosting stretching! We’re the original group fitness class but we're current & change with the times! Seriously, we know what we're doing! Is Jazzercise for you? We're for everyBODY, every age, stage & fitness level. 

We’re excited to bring Jazzercise to the rooftop! Join us for a super fun sweat sesh packed with dance cardio, strength training & stretching! It’s our HIIT class we call Power Sculpt! Dress to sweat, bring water, a yoga mat, and handheld weights (optional: class can be done all standing without weights). Our studio is located at 9009 Town Center Parkway, we have 27 classes, morning and night, 7 days a week! For more information, please visit www.jazzerciselwr.com","2024-10-07","2024-10-07","18:00","19:00","","","Rooftop","Lakewood Ranch Library","Tiffany Mautino","Shari Nastri","Adults (18+)","Health/Fitness/Wellness","Published","Free","","No","0","0","11","0","0","45","","","0","https://manateelibrary.libcal.com/event/13056863"
"11987222","CANCELED Manatee County Health Department","Representatives from Manatee County Health Department will be here to explain their services and answer your questions.","2024-10-08","2024-10-08","09:00","12:00","","","Lobby Table","South Manatee Branch Library","David Breakfield, South Manatee Library Supervisor","","Adults (18+)","Health/Fitness/Wellness","Published","Free","","No","0","0","0","0","0","0","","","0","https://manateelibrary.libcal.com/event/11987222"
"12466893","CANCELED 40 Carrots Partners in Play - Central Branch","Drop in to enjoy a special uninterrupted playtime with your child in our FREE Partners in Play® (PIP) groups. Meet our friendly Parenting Educators and discover how play and learning go hand-in-hand. First come, first serve. Limit of 12 families.","2024-10-08","2024-10-08","09:45","10:45","","","Children's Room","Central Library","Chris O'Hara","","Babies (0-18 months), Preschool (3-5 years)","Education, Fun & Games, Literacy","Published","Free","","No","0","0","0","0","0","0","","","0","https://manateelibrary.libcal.com/event/12466893"
"12737649","CANCELED Makerspace Adult Drop-in","This is your time in our makerspace to use Cricut, sewing machines, 3D printers and more.

Registration encouraged, but not required.","2024-10-08","2024-10-08","10:00","12:00","","","Studio 70","Braden River Branch Library","Cathy L. - Manatee County Public Library","","Adults (18+)","Crafts, Makerspace","Published","Free","","No","0","0","2","0","0","0","","","0","https://manateelibrary.libcal.com/event/12737649"
"12770504","CANCELED Preschool Yoga (Mats provided)","Join Certified Yoga Instructor, Bee Nguyen of Bumblebee Yoga, for an hour of relaxing pre-school yoga. Limited to 12 families. Parent or Care-giver, please register once for family unit. 

Mats are provided! WAIVER ATTACHED FOR DOWNLOAD. PLEASE SIGN AND BRING TO THE SESSION.","2024-10-08","2024-10-08","10:00","10:30","","","Meeting Room","South Manatee Branch Library","David Breakfield, South Manatee Library Supervisor","Bee Nguyen","Preschool (3-5 years)","Health/Fitness/Wellness","Published","County-funded","","No","0","0","3","0","0","0","","","0","https://manateelibrary.libcal.com/event/12770504"
"12734478","CANCELED Toddler Storytime","Join Ms. Jenn for a magical journey through beloved stories followed by engaging activities designed to spark creativity and imagination in our youngest adventurers. From colorful crafts to interactive play, toddlers will delight in a fun-filled experience that fosters learning, laughter, and the joy of storytelling! ","2024-10-08","2024-10-08","10:00","10:45","","","Meeting Room","Rocky Bluff Branch Library","Jenn L-Manatee","","Toddlers (18 months-3 years)","Literacy > Storytimes","Published","Free","","No","0","0","0","0","0","0","","","0","https://manateelibrary.libcal.com/event/12734478"
"13156131","CANCELED: Basic Spanish Class","CANCELED: Join instructor Ginett Luby for an introduction to the Spanish language in this weekly series. This class is limited to 10 participants.","2024-10-08","2024-10-08","10:00","11:00","","","Meeting Room","Central Library","Jyna Johnson","Ginett Luby","Adults (18+)","Language Learning","Published","","","Yes","15","0","0","0","13","0","","","0","https://manateelibrary.libcal.com/event/13156131"
"12737602","CANCELED: Meet Libby and Hoopla: Digital e-book and audiobook ‘How To’ class","Meet Libby and Hoopla: Digital e-book and audiobook ‘How To’ class.","2024-10-08","2024-10-08","10:00","11:00","","","Meeting Room 205 (West Wing)","Braden River Branch Library","Cathy L. - Manatee County Public Library","","Adults (18+)","Literacy, Technology","Published","Free","","No","0","0","10","2","2","0","","","0","https://manateelibrary.libcal.com/event/12737602"
"12723556","CANCELED: Toddler Storytime","Join us for stories, songs, and rhymes and lots of movement for ages 18 months to 3 years. 

Please note: Our Storytime Room has a capacity limit of 40 people. When you enter the Kids Space, please see the library staff member at the desk to pick up a number (#1-40) to secure your spots for this event. ","2024-10-08","2024-10-08","10:00","10:45","","","Story Time Room (#131)","Lakewood Ranch Library","Elise Montes","","Toddlers (18 months-3 years)","Literacy > Storytimes","Published","Free","","No","0","0","0","0","0","0","","","0","https://manateelibrary.libcal.com/event/12723556"
"12725678","CANCELED: Yoga with Manching","Bring a mat, 2 blocks, and wear clothes you can stretch and move in. All levels welcome. Taught by Manching Tom, certified yoga teacher. ","2024-10-08","2024-10-08","10:00","11:00","","","Auditorium","Palmetto Branch Library","Tiffany Grimm","Manching Tom","Adults (18+), Teens (13-18 years), Seniors (55+)","Health/Fitness/Wellness, Sports & Leisure","Published","Friends-funded","","No","0","0","16","0","3","0","","","0","https://manateelibrary.libcal.com/event/12725678"
"12750336","CANCELED One-on-One Tech Help (English)","Sign up online or call 941-727-6079 to schedule a half hour session with staff. We can give instruction on using library downloads and databases and also offer basic instruction on laptops, tablets and smart-phones.

NOTE: We cannot repair devices and cannot fill out forms for patrons.","2024-10-08","2024-10-08","11:00","11:30","","","","Braden River Branch Library","Susan Hustwit","","Adults (18+)","Technology > One-on-One Help ","Published","Free","","No","0","0","1","0","0","0","","","0","https://manateelibrary.libcal.com/event/12750336"
"12723533","CANCELED: Toddler Storytime","Join us for stories, songs, and rhymes and lots of movement for ages 18 months to 3 years. 

Please note: Our Storytime Room has a capacity limit of 40 people. When you enter the Kids Space, please see the library staff member at the desk to pick up a number (#1-40) to secure your spots for this event. ","2024-10-08","2024-10-08","11:00","11:45","","","Story Time Room (#131)","Lakewood Ranch Library","Elise Montes","","Toddlers (18 months-3 years)","Literacy > Storytimes","Published","Free","","No","0","0","0","0","0","0","","","0","https://manateelibrary.libcal.com/event/12723533"
"12920022","CANCELED: Tomatomania","Join us for a short course on tomato cultivation, presented by Mack Lessig, Community Gardens Program Specialist from the University of Florida IFAS Extension. Topics include growing requirements, variety selection, and tips for bountiful tomato crops!","2024-10-08","2024-10-08","11:00","12:00","","","Meeting Room B (#130)","Lakewood Ranch Library","Tiffany Mautino","Mack Lessig","Adults (18+)","FLORIDA, Home & Garden","Published","Free","","No","0","0","14","0","0","0","","","0","https://manateelibrary.libcal.com/event/12920022"
